1,2,-3.8635,1.7332,-3.9475,1.4209,-1.2692e-06
1,3,-3.8635,1.7332,-2.3934,1.432,-1.2149e-06
1,4,-3.8635,1.7332,-4.049,1.4289,-1.187e-06
1,5,-3.8635,1.7332,-3.8464,1.729,-1.0925e-06
1,6,-3.8635,1.7332,-3.8356,1.4182,-1.2431e-06
1,7,-3.8635,1.7332,-2.9112,1.3925,-1.1069e-06
1,8,-3.8635,1.7332,-1.9535,1.7524,-1.2219e-06
1,9,-3.8635,1.7332,-3.6679,1.739,-9.2138e-07
1,10,-3.8635,1.7332,-0.41621,1.7981,-1.1279e-06
1,11,-3.8635,1.7332,-4.7824,1.9148,-8.1049e-07
1,12,-3.8635,1.7332,-4.1833,1.2502,-1.1149e-06
1,13,-3.8635,1.7332,-2.6729,1.9823,-8.4332e-07
1,14,-3.8635,1.7332,-3.2582,1.1856,-1.039e-06
1,15,-3.8635,1.7332,-4.2017,1.7902,-9.1254e-07
1,16,-3.8635,1.7332,-1.341,1.8223,-1.1248e-06
1,17,-3.8635,1.7332,-4.3954,1.795,-9.0668e-07
1,18,-3.8635,1.7332,-1.8322,1.8141,-1.1208e-06
1,19,-3.8635,1.7332,-4.2568,1.7993,-9.1027e-07
1,20,-3.8635,1.7332,-0.84612,1.7946,-1.125e-06
1,21,-3.8635,1.7332,-2.3282,1.9896,-8.2785e-07
1,22,-3.8635,1.7332,-2.3222,1.6677,-1.0393e-06
1,23,-3.8635,1.7332,-3.4608,1.9747,-8.7581e-07
1,24,-3.8635,1.7332,-3.9445,1.1964,-1.0324e-06
1,25,-3.8635,1.7332,-1.971,1.1597,-9.3331e-07
1,26,-3.8635,1.7332,-1.6217,1.9558,-9.7781e-07
1,27,-3.8635,1.7332,-4.0263,1.9147,-7.8529e-07
1,28,-3.8635,1.7332,-0.46781,1.918,-1.0563e-06
1,29,-3.8635,1.7332,-1.7753,1.1736,-8.3934e-07
1,30,-3.8635,1.7332,-4.0864,1.2204,-1.0751e-06
1,31,-3.8635,1.7332,-3.7308,1.9383,-7.8669e-07
1,32,-3.8635,1.7332,-2.8472,1.979,-1.0384e-06
1,33,-3.8635,1.7332,-2.5373,2.2849,-5.1112e-07
1,34,-3.8635,1.7332,-0.85235,2.291,-5.4022e-07
1,35,-3.8635,1.7332,-7.2003,0.46719,3.1181e-07
1,36,-3.8635,1.7332,-7.1357,2.8462,3.1418e-07
1,37,-3.8635,1.7332,-5.9264,0.29628,5.2158e-07
1,38,-3.8635,1.7332,-6.8305,1.4213,5.1424e-07
1,39,-3.8635,1.7332,-7.6573,1.0787,3.2114e-07
1,40,-3.8635,1.7332,-7.1797,2.0081,3.2005e-07
1,41,-3.8635,1.7332,-6.7558,0.071307,3.2591e-07
1,42,-3.8635,1.7332,-7.0942,2.5105,3.1911e-07
1,43,-3.8635,1.7332,-6.008,1.3141,-3.024e-08
1,44,-3.8635,1.7332,-5.9648,1.7855,6.33e-09
1,45,-3.8635,1.7332,-6.5568,0.70734,3.4958e-07
1,46,-3.8635,1.7332,-6.4919,3.1112,2.9829e-07
1,47,-3.8635,1.7332,-6.0823,2.6445,2.2312e-07
